budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,Component1,Component2,Component3,Component4,Component5,cluster,Segment
120000000.0,Warner Bros.,USA,Lana Wachowski,Action,43945766.0,Speed Racer,PG,2008-05-09,135,6.0,Emile Hirsch,61086,Lilly Wachowski,2008,1.9495258791773973,-1.695620260838252,4,
0.0,Paramount Vantage,UK,Saul Dibb,Biography,13823741.0,The Duchess,PG-13,2008-10-10,110,6.9,Keira Knightley,66399,Jeffrey Hatcher,2008,-0.7085779686693442,0.23045858515217366,0,first
60000000.0,Lionsgate,USA,Frank Miller,Action,19781879.0,The Spirit,PG-13,2008-12-25,103,4.8,Gabriel Macht,55602,Frank Miller,2008,0.5098649951532319,-0.843189797943834,3,fourth
32000000.0,Paramount Vantage,USA,Edward Zwick,Action,28644813.0,Defiance,R,2009-01-16,137,7.2,Daniel Craig,123415,Clayton Frohman,2008,0.08273712574856719,-0.20067503878649295,3,fourth
16500000.0,Picturehouse,USA,Diane English,Comedy,26902075.0,The Women,PG-13,2008-09-12,114,4.9,Meg Ryan,17778,Diane English,2008,-0.2345006696576917,0.07421076376121559,0,first
80000000.0,DreamWorks,USA,D.J. Caruso,Action,101111837.0,Eagle Eye,PG-13,2008-09-26,118,6.6,Shia LaBeouf,158402,John Glenn,2008,1.880119932207524,-0.23696530986240313,1,second
12000000.0,New Line Cinema,USA,Jon Hurwitz,Adventure,38087366.0,Harold & Kumar Escape from Guantanamo Bay,R,2008-04-25,107,6.6,John Cho,119141,Jon Hurwitz,2008,-0.18454170771911013,0.29607657671869086,0,first
21000000.0,Sidney Kimmel Entertainment,USA,Charlie Kaufman,Comedy,3081925.0,"Synecdoche, New York",R,2008-11-21,124,7.5,Philip Seymour Hoffman,63483,Charlie Kaufman,2008,-0.437985708991954,-0.3011811265919404,0,first
20000000.0,Goodspeed Productions,USA,John Patrick Shanley,Drama,33422556.0,Doubt,PG-13,2008-12-25,104,7.5,Meryl Streep,105844,John Patrick Shanley,2008,-0.08841768941391064,0.08658841543474599,0,first
35000000.0,Regency Enterprises,USA,Alexandre Aja,Horror,30691439.0,Mirrors,R,2008-08-15,110,6.2,Kiefer Sutherland,91597,Alexandre Aja,2008,0.16490794667042488,-0.23310878521056438,3,fourth
80000000.0,Twentieth Century Fox Film Corporation,USA,Scott Derrickson,Drama,79366978.0,The Day the Earth Stood Still,PG-13,2008-12-12,104,5.5,Keanu Reeves,146633,David Scarpa,2008,1.615898312813737,-0.50118692925619,3,fourth
85000000.0,Blue Sky Studios,USA,Jimmy Hayward,Animation,154529439.0,Horton Hears a Who!,G,2008-03-14,86,6.8,Jim Carrey,113151,Ken Daurio,2008,2.624700621493689,0.31660776718054734,1,second
17500000.0,Touchstone Pictures,USA,Jon M. Chu,Drama,58017783.0,Step Up 2: The Streets,PG-13,2008-02-14,98,6.2,Robert Hoffman,71816,Toni Ann Johnson,2008,0.162686827210407,0.43319673818067134,3,fourth
20000000.0,Lionsgate,USA,Jason Friedberg,Comedy,14190901.0,Disaster Movie,PG-13,2008-08-29,87,1.9,Carmen Electra,78142,Jason Friedberg,2008,-0.32210138576359115,-0.14709528091493454,0,first
11000000.0,Walt Disney Pictures,USA,Kenny Ortega,Comedy,90559416.0,High School Musical 3: Senior Year,G,2008-10-24,112,4.6,Zac Efron,47545,Peter Barsocchini,2008,0.43394501892722986,0.952764825813674,3,fourth
37000000.0,Walden Media,USA,Jennifer Flackett,Adventure,48006503.0,Nim's Island,PG,2008-04-04,96,6.0,Jodie Foster,29611,Joseph Kwong,2008,0.4135046825342049,-0.06091509424407046,3,fourth
60000000.0,New Line Cinema,Germany,Iain Softley,Adventure,17303424.0,El libro m�gico,PG,2009-01-23,106,6.1,Brendan Fraser,64411,David Lindsay-Abaire,2008,0.4797493069487405,-0.8733054861483253,3,fourth
150000000.0,DreamWorks Animation,USA,Eric Darnell,Animation,180010950.0,Madagascar: Escape 2 Africa,PG,2008-11-07,89,6.7,Ben Stiller,162026,Etan Cohen,2008,4.175875751028015,-0.6153160624469262,4,
55000000.0,Casey Silver Productions,USA,Rob Minkoff,Action,52075270.0,The Forbidden Kingdom,PG-13,2008-04-18,104,6.6,Jackie Chan,92275,John Fusco,2008,0.8067579420175477,-0.35528923883630253,3,fourth
8000000.0,DreamWorks,USA,Carter Smith,Horror,17432844.0,The Ruins,R,2008-04-04,90,5.9,Shawn Ashmore,62603,Scott B. Smith,2008,-0.5119176952620395,0.12150667897033385,0,first
30000000.0,EuropaCorp,France,Olivier Megaton,Action,31715062.0,El transportador 3,PG-13,2008-11-26,104,6.1,Jason Statham,136246,Luc Besson,2008,0.08184217598094976,-0.12516694365682424,3,fourth
20000000.0,Fox Searchlight Pictures,USA,David Ayer,Action,26415649.0,Street Kings,R,2008-04-11,109,6.8,Keanu Reeves,98463,James Ellroy,2008,-0.17355856406762352,0.0014475407810331012,0,first
55000000.0,New Line Cinema,USA,Kent Alterman,Comedy,33472850.0,Semi-Pro,R,2008-02-29,91,5.8,Will Ferrell,70423,Scot Armstrong,2008,0.580720075455922,-0.5813271053979283,3,fourth
30000000.0,New Regency Pictures,USA,Jason Friedberg,Comedy,38233676.0,Meet the Spartans,PG-13,2008-01-25,86,2.7,Sean Maguire,92856,Jason Friedberg,2008,0.16104980603654176,-0.04595931360123222,3,fourth
40000000.0,Columbia Pictures,USA,Pete Travis,Crime,72266306.0,Vantage Point,PG-13,2008-02-22,90,6.6,Dennis Quaid,132882,Barry L. Levy,2008,0.7655876513720743,0.17656330724786984,3,fourth
2900000.0,Stage 6 Films,USA,Ric Roman Waugh,Crime,36756.0,Felon,R,2008-07-17,104,7.5,Stephen Dorff,68957,Ric Roman Waugh,2008,-0.8207113129404098,0.007540825780042926,0,first
9000000.0,Screen Gems,USA,Peter Sollett,Comedy,31487293.0,Nick and Norah's Infinite Playlist,PG-13,2008-10-03,90,6.7,Michael Cera,78985,Lorene Scafaria,2008,-0.3220414291486135,0.2731814226351168,0,first
55000000.0,Playtone,USA,Gil Kenan,Adventure,7873007.0,City of Ember,PG,2008-10-10,90,6.5,Saoirse Ronan,56120,Caroline Thompson,2008,0.2696565742537896,-0.8923906066000608,3,fourth
80000000.0,Walt Disney Pictures,USA,Adam Shankman,Comedy,110101975.0,Bedtime Stories,PG,2008-12-25,99,6.1,Adam Sandler,76733,Matt Lopez,2008,1.9893590319383438,-0.1277262101315831,1,second
12000000.0,Screen Gems,USA,John Erick Dowdle,Horror,31691811.0,Quarantine,R,2008-10-10,89,6.0,Jennifer Carpenter,61042,John Erick Dowdle,2008,-0.2622540487842801,0.21836423565352092,0,first
30000000.0,New Line Cinema,USA,Gavin O'Connor,Crime,15709385.0,Pride and Glory,R,2008-10-24,130,6.7,Edward Norton,55020,Joe Carnahan,2008,-0.11264268577114937,-0.3196518054089234,3,fourth
20000000.0,New Line Cinema,UK,Michel Gondry,Comedy,11169531.0,Be Kind Rewind,PG-13,2008-02-22,102,6.4,Jack Black,82776,Michel Gondry,2008,-0.3588140300804757,-0.18380792523181913,0,first
25000000.0,TriStar Pictures,USA,Rodrigo Garc�a,Drama,270659.0,Passengers,PG-13,2008-10-24,93,5.9,Anne Hathaway,29805,Ronnie Christensen,2008,-0.3957423362758806,-0.41174384367043937,0,first
11000000.0,Fox Searchlight Pictures,USA,Gina Prince-Bythewood,Drama,37766350.0,The Secret Life of Bees,PG-13,2008-10-17,114,7.3,Dakota Fanning,21142,Gina Prince-Bythewood,2008,-0.20754313196319726,0.31127667492324684,0,first
20000000.0,New Line Cinema,USA,Ed Harris,Crime,20207003.0,Appaloosa,R,2008-10-03,115,6.8,Ed Harris,52814,Robert Knott,2008,-0.24899977526898184,-0.07399367042032523,0,first
0.0,Good Dick,USA,Marianna Palka,Comedy,15542.0,Good Dick,R,2008-10-03,86,6.4,Marianna Palka,6977,Marianna Palka,2008,-0.8763612916465899,0.06267526217492796,0,first
40000000.0,Davis Entertainment,USA,Gary Fleder,Biography,9589875.0,The Express,PG,2008-10-10,130,7.3,Rob Brown,17510,Charles Leavitt,2008,0.004006806141349187,-0.5850175379828555,3,fourth
8000000.0,Overture Films,USA,Christine Jeffs,Comedy,12062558.0,Sunshine Cleaning,R,2009-04-17,91,6.9,Amy Adams,63616,Megan Holley,2008,-0.5771720003613635,0.05625237387100979,0,first
22000000.0,Screen Gems,USA,Neil LaBute,Crime,39263506.0,Lakeview Terrace,PG-13,2008-09-19,110,6.1,Samuel L. Jackson,42915,David Loughery,2008,0.020757172884769613,0.11936023283614014,3,fourth
25000000.0,Universal Pictures,USA,Ron Howard,Biography,18593156.0,Frost/Nixon,R,2009-01-23,122,7.7,Frank Langella,92248,Peter Morgan,2008,-0.17310581199776026,-0.18910731939231892,0,first
11500000.0,Yari Film Group (YFG),USA,Rod Lurie,Crime,3045.0,Nothing But the Truth,R,2009-07-29,108,7.2,Kate Beckinsale,32290,Rod Lurie,2008,-0.6568543885206078,-0.15713534285848532,0,first
20000000.0,Alliance,USA,Nelson McCormick,Horror,43869350.0,Prom Night,PG-13,2008-04-11,88,3.9,Brittany Snow,29352,J.S. Cardone,2008,0.03852122649965292,0.2135273313483096,3,fourth
14700000.0,Vivendi Entertainment,USA,Fatih Akin,Comedy,1585859.0,"New York, I Love You",R,2009-10-16,103,6.3,Shia LaBeouf,41273,Hu Hong,2008,-0.5764991915037458,-0.19902501767728112,0,first
8000000.0,Regency Enterprises,USA,Masayuki Ochiai,Horror,25926543.0,Shutter,PG-13,2008-03-21,85,5.2,Joshua Jackson,28640,Luke Dawson,2008,-0.4087108221145342,0.22471355211783914,0,first
25000000.0,Rifkin-Eberts,USA,Marcel Langenegger,Crime,4597760.0,Deception,R,2008-04-25,107,6.1,Hugh Jackman,34378,Mark Bomback,2008,-0.34316376432466783,-0.3591652717192266,0,first
0.0,BBC Films,UK,John Maybury,Biography,28635.0,The Edge of Love,R,2008-06-20,110,6.3,Keira Knightley,14339,Sharman Macdonald,2008,-0.876202198701323,0.06283435512019483,0,first
15000000.0,Lakeshore Entertainment,USA,Ry�hei Kitamura,Horror,83361.0,The Midnight Meat Train,R,2008-08-07,98,6.1,Vinnie Jones,51337,Jeff Buhler,2008,-0.5890258051190038,-0.22301208802713204,0,first
60000000.0,Millennium Films,USA,Jon Avnet,Action,40081410.0,Righteous Kill,R,2008-09-12,101,6.0,Robert De Niro,76498,Russell Gewirtz,2008,0.7565244448077169,-0.5965303482893489,3,fourth
35000000.0,Dimension Films,USA,Craig Mazin,Action,25871834.0,Superhero Movie,PG-13,2008-03-28,75,4.5,Drake Bell,55389,Craig Mazin,2008,0.10634496229152447,-0.29167176958946484,3,fourth
30000000.0,Twentieth Century Fox Film Corporation,USA,Chris Carter,Drama,20981633.0,The X Files: I Want to Believe,PG-13,2008-07-25,104,5.9,David Duchovny,81648,Frank Spotnitz,2008,-0.04857963967801745,-0.25558875931579145,3,fourth
6000000.0,Berk/Lane Entertainment,USA,S.R. Bindler,Comedy,36497.0,"Surfer, Dude",R,2008-09-05,100,4.7,Matthew McConaughey,7678,S.R. Bindler,2008,-0.7615021002520799,-0.05167468112242051,0,first
40000000.0,Lionsgate,USA,Howard Deutch,Comedy,19219250.0,My Best Friend's Girl,R,2008-09-19,101,5.9,Kate Hudson,38869,Jordan Cahan,2008,0.1210132698875637,-0.46801107423664096,3,fourth
27000000.0,Number 9 Films,UK,Robert B. Weide,Biography,2778752.0,How to Lose Friends & Alienate People,R,2008-10-03,110,6.5,Simon Pegg,63297,Peter Straughan,2008,-0.32706499450597987,-0.4194695467978248,0,first
8000000.0,Metro-Goldwyn-Mayer (MGM),USA,Marc Sch�lermann,Crime,108662.0,Pathology,R,2008-04-11,95,6.0,Alyssa Milano,28065,Mark Neveldine,2008,-0.7224237014271148,-0.08899932719474155,0,first
0.0,Geetha Arts,India,A.R. Murugadoss,Action,2411071.0,Ghajini,,2008-12-25,100,7.3,Aamir Khan,44436,Piyush Mishra,2008,-0.8472532366490948,0.09178331717242316,0,first
20000000.0,Endgame Entertainment,USA,Rian Johnson,Adventure,3519627.0,The Brothers Bloom,PG-13,2009-06-19,114,6.8,Rachel Weisz,43721,Rian Johnson,2008,-0.45176795648151646,-0.2767618516328598,0,first
0.0,Armian Pictures,USA,Jonathan Demme,Drama,12796277.0,Rachel Getting Married,R,2008-11-07,113,6.7,Anne Hathaway,42934,Jenny Lumet,2008,-0.7210626760638055,0.21797387775771246,0,first
0.0,Enlightenment Productions,UK,Shamim Sarif,Drama,39373.0,I Can't Think Straight,PG-13,2008-11,82,6.7,Lisa Ray,6352,Shamim Sarif,2008,-0.8760717213434772,0.0629648324780407,0,first
30000000.0,Warner Bros.,USA,George C. Wolfe,Drama,41850659.0,Nights in Rodanthe,PG-13,2008-09-26,97,6.0,Diane Lane,19478,Ann Peacock,2008,0.20499973947045355,-0.0020093801673204247,3,fourth
0.0,Fandango,Italy,Matteo Garrone,Crime,1577639.0,Gomorrah,NOT RATED,2009-04-10,137,7.0,Gianfelice Imparato,40616,Roberto Saviano,2008,-0.8573802626599142,0.08165629116160365,0,first
35000000.0,Screen Gems,USA,Gregory Hoblit,Crime,28687835.0,Untraceable,R,2008-01-25,101,6.2,Diane Lane,42864,Robert Fyvolent,2008,0.14056216942239266,-0.2574545624585966,3,fourth
0.0,Alcon Entertainment,USA,Sanaa Hamri,Comedy,44087387.0,The Sisterhood of the Traveling Pants 2,PG-13,2008-08-06,119,6.2,America Ferrera,23813,Elizabeth Chandler,2008,-0.34084463202732235,0.5981919217941957,0,first
12000000.0,2929 Productions,USA,James Gray,Drama,3148482.0,Two Lovers,R,2009-03-20,110,7.1,Joaquin Phoenix,31508,James Gray,2008,-0.6090838264006647,-0.12846554196286375,0,first
20000000.0,2929 Productions,USA,Guillermo Arriaga,Crime,200399.0,The Burning Plain,R,2010-07-23,107,6.8,Charlize Theron,16366,Guillermo Arriaga,2008,-0.49209987113303016,-0.31709376628437363,0,first
0.0,Dimension Films,USA,Malcolm D. Lee,Comedy,12081447.0,Soul Men,R,2008-11-07,100,6.5,Samuel L. Jackson,8179,Robert Ramsey,2008,-0.7297485700579335,0.20928798376358443,0,first
0.0,Focus Features,UK,Bharat Nalluri,Comedy,12294036.0,Miss Pettigrew Lives for a Day,PG-13,2008-03-07,92,7.1,Frances McDormand,23423,David Magee,2008,-0.727165402705811,0.21187115111570684,0,first
0.0,The Weinstein Company,USA,John Madden,Crime,17007.0,Killshot,R,2009-09-04,95,6.0,Thomas Jane,19103,Hossein Amini,2008,-0.8763434904425256,0.06269306337899239,0,first
9000000.0,Purple Pictures,USA,Tom Putnam,Comedy,27696.0,The Hottie & the Nottie,PG-13,2008-02-21,91,1.9,Paris Hilton,34253,Heidi Ferrer,2008,-0.7043067574644198,-0.10908390568068967,0,first
40000000.0,Paramount Pictures,USA,Steven Brill,Comedy,32853640.0,Drillbit Taylor,PG-13,2008-03-21,110,5.7,Owen Wilson,52554,Kristofor Brown,2008,0.2866846410032124,-0.30233970312099223,3,fourth
25000000.0,Rhombus Media,Canada,Fernando Meirelles,Drama,3073392.0,Ceguera,R,2008-10-03,121,6.6,Julianne Moore,62356,Jos� Saramago,2008,-0.3616863485139729,-0.3776878559085316,0,first
0.0,Castle Rock Entertainment,USA,Marcos Siega,Comedy,237958.0,Chaos Theory,PG-13,2008-10-16,87,6.7,Ryan Reynolds,29075,Daniel Taplitz,2008,-0.8736587164908215,0.06537783733069638,0,first
500000.0,Samuel Goldwyn Films,USA,Alex Kendrick,Drama,33456317.0,Fireproof,PG,2008-09-26,100,6.6,Kirk Cameron,18256,Alex Kendrick,2008,-0.4604723036291909,0.45946348896800554,0,first
0.0,Film4,UK,Mike Leigh,Comedy,3494485.0,Happy-Go-Lucky,R,2008-11-21,118,7.0,Sally Hawkins,33585,Mike Leigh,2008,-0.8340886812222741,0.10494787259924383,0,first
8500000.0,Twisted Pictures,USA,Darren Lynn Bousman,Horror,140244.0,Repo! The Genetic Opera,R,2008-11-20,98,6.7,Paul Sorvino,21319,Darren Smith,2008,-0.7124895681686989,-0.09816595516064718,0,first
12000000.0,LightWave Entertainment,USA,Darnell Martin,Biography,8195551.0,Cadillac Records,R,2008-12-05,109,7.0,Adrien Brody,16677,Darnell Martin,2008,-0.5477569286556767,-0.06713864421787574,0,first
1500000.0,Ponty Up Pictures,Canada,Bruce McDonald,Fantasy,3478.0,Pontypool,NOT RATED,2009-09-18,93,6.7,Stephen McHattie,24539,Tony Burgess,2008,-0.8478567393840554,0.0338775307644978,0,first
80000000.0,New Line Cinema,Germany,Seth Gordon,Comedy,120146040.0,Ni en tu casa ni en la m�a,PG-13,2008-11-26,88,5.6,Reese Witherspoon,52146,Matt Allen,2008,2.111404390779091,-0.00568085129083578,1,second
20000000.0,DreamWorks,USA,David Koepp,Comedy,13214030.0,Ghost Town,PG-13,2008-09-19,102,6.7,Ricky Gervais,63093,David Koepp,2008,-0.3339713379927055,-0.15896523314404895,0,first
30000000.0,Broadway Video,USA,Michael McCullers,Comedy,60269340.0,Baby Mama,PG-13,2008-04-25,100,6.0,Tina Fey,36032,Michael McCullers,2008,0.4288049948146051,0.2217958751768312,3,fourth
1200000.0,Garbus Kroupa Entertainment,USA,James Bolton,Drama,6319.0,Dream Boy,R,2008-12-11,90,6.2,Stephan Bender,3250,James Bolton,2008,-0.8535524467815586,0.039642280101587546,0,first
58000000.0,Universal Pictures,USA,George Clooney,Comedy,31199215.0,Leatherheads,PG-13,2008-04-04,114,6.0,George Clooney,28721,Duncan Brantley,2008,0.6103954372155097,-0.6662563109842699,3,fourth
10000000.0,Gold Circle Films,USA,Jeff Lowell,Comedy,7563670.0,Over Her Dead Body,PG-13,2008-02-01,95,5.2,Eva Longoria,22072,Jeff Lowell,2008,-0.5936364324186234,-0.03661510308353623,0,first
0.0,Beijing Film Studio,China,John Woo,Action,627047.0,Red Cliff,R,2009-12-04,150,7.4,Tony Chiu-Wai Leung,39046,John Woo,2008,-0.868930898956189,0.07010565486532883,0,first
35000000.0,Wild Bunch,France,Steven Soderbergh,Biography,1731665.0,Che: Part One,NOT RATED,2009-01-24,134,7.2,Julia Ormond,40064,Peter Buchman,2008,-0.18698205103239227,-0.5849987829133816,3,fourth
40000000.0,Initial Entertainment Group (IEG),USA,Danny Pang,Action,15279680.0,Bangkok Dangerous,R,2008-09-05,99,5.4,Nicolas Cage,50355,Jason Richman,2008,0.07314358422461312,-0.5158807598995916,3,fourth
12000000.0,Lionsgate,USA,David Moreau,Horror,31418697.0,The Eye,PG-13,2008-02-01,98,5.4,Jessica Alba,46394,Sebastian Gutierrez,2008,-0.2655726549596117,0.21504562947818934,0,first
62000000.0,Paramount Pictures,UK,Marco Schnabel,Comedy,32235793.0,The Love Guru,PG-13,2008-06-20,87,3.8,Mike Myers,45014,Mike Myers,2008,0.6993939336532254,-0.7300639043411266,3,fourth
3000000.0,Fox Searchlight Pictures,USA,Clark Gregg,Comedy,2926565.0,Choke,R,2008-09-26,92,6.5,Sam Rockwell,29460,Clark Gregg,2008,-0.7836871892300519,0.04074479724553677,0,first
8500000.0,Lucasfilm Animation,USA,Dave Filoni,Animation,35161554.0,Star Wars: The Clone Wars,PG,2008-08-15,98,5.9,Matt Lanter,45749,Henry Gilroy,2008,-0.2869458917764159,0.3273777212316359,0,first
15000000.0,Filmax International,UK,Brad Anderson,Crime,2203641.0,Transsiberian,R,2008-09-05,111,6.7,Woody Harrelson,44948,Brad Anderson,2008,-0.5632622986659035,-0.19724858157403166,0,first
25000000.0,Paramount Pictures,USA,Kimberly Peirce,Drama,10911750.0,Stop-Loss,R,2008-03-28,112,6.5,Ryan Phillippe,18404,Mark Richard,2008,-0.26644251896565324,-0.282444026360212,0,first
5000000.0,Jackson Income Fund,USA,Michael Keaton,Crime,346286.0,The Merry Gentleman,R,2009-12-04,110,6.6,Michael Keaton,2365,Ron Lazzeretti,2008,-0.7768386176498316,-0.02880967607152916,0,first
20000000.0,Ecosse Films,UK,Julian Jarrold,Drama,6414563.0,Brideshead Revisited,PG-13,2008-08-15,100,6.7,Matthew Goode,10581,Andrew Davies,2008,-0.4165916107548611,-0.24158550590620456,0,first
60000000.0,Twentieth Century Fox Film Corporation,USA,Brian Robbins,Adventure,11802056.0,Meet Dave,PG,2008-07-11,90,4.9,Eddie Murphy,33540,Rob Greenberg,2008,0.41290222544588223,-0.9401525676511836,3,fourth
0.0,Isabella Films B.V.,Netherlands,Martin Koolhoven,Drama,542860.0,Oorlogswinter,R,2008-11-27,103,7.0,Martijn Lakemeier,10819,Mieke de Jong,2008,-0.8699538545647725,0.06908269925674547,0,first
5000000.0,Shocking Bottle,USA,Randall Miller,Comedy,4040588.0,Bottle Shock,PG-13,2008-09-05,110,6.8,Chris Pine,13051,Jody Savin,2008,-0.7319491816240701,0.01607975995423242,0,first
0.0,Lookout Films,USA,Jason Freeland,Drama,19853.0,Garden Party,NOT RATED,2008-05-30,88,5.6,Erik Smith,3113,Jason Freeland,2008,-0.8763089087177696,0.06272764510374838,0,first
10000000.0,Canal+ Espa�a,Spain,�lex de la Iglesia,Crime,3607.0,The Oxford Murders,R,2010-07-02,104,6.1,Elijah Wood,24282,�lex de la Iglesia,2008,-0.6854987014992853,-0.12847737216419808,0,first
0.0,Roadside Attractions,USA,Cyrus Nowrasteh,Drama,655647.0,The Stoning of Soraya M.,R,2011-05-13,100,8.0,Shohreh Aghdashloo,15433,Betsy Giffen Nowrasteh,2008,-0.8685833805696748,0.07045317325184315,0,first
22000000.0,Overture Films,USA,Jeffrey Nachmanoff,Action,23530831.0,Traitor,PG-13,2008-08-27,114,7.0,Don Cheadle,50958,Jeffrey Nachmanoff,2008,-0.17041044360316185,-0.07180738365179135,0,first
21000000.0,Touchstone Pictures,USA,Joshua Michael Stern,Comedy,16284360.0,Swing Vote,PG-13,2008-08-01,120,6.1,Kevin Costner,15740,Jason Richman,2008,-0.27756301985696297,-0.1407584374569494,0,first
10000000.0,Barunson,South Korea,Jee-woon Kim,Action,128486.0,The Good the Bad the Weird,R,2008-07-17,120,7.3,Kang-ho Song,28325,Jee-woon Kim,2008,-0.6839812977024486,-0.12695996836736148,0,first
25000000.0,2929 Productions,USA,Barry Levinson,Comedy,1090947.0,What Just Happened,R,2008-10-31,104,5.7,Robert De Niro,24511,Art Linson,2008,-0.3857750229109473,-0.40177653030550603,0,first
0.0,Dimension Films,USA,Larry Bishop,Action,194287.0,Hell Ride,R,2009-01-17,84,5.1,Larry Bishop,14535,Larry Bishop,2008,-0.8741893624858378,0.06484719133568004,0,first
27000000.0,Alcon Entertainment,Japan,Eric Valette,Horror,26876529.0,One Missed Call,PG-13,2008-01-04,87,4.0,Edward Burns,27947,Andrew Klavan,2008,-0.0342530860576266,-0.1266576383494714,3,fourth
18000000.0,Senator Entertainment Co,Germany,Gregor Jordan,Crime,300000.0,The Informers,R,2009-04-24,98,5.1,Billy Bob Thornton,14783,Bret Easton Ellis,2008,-0.5290911425741481,-0.27768199282820544,0,first
1500000.0,Bridgit Folman Film Gang,Israel,Ari Folman,Animation,2283276.0,Waltz with Bashir,R,2009-07-15,90,8.0,Ari Folman,48937,Ari Folman,2008,-0.8201549309036824,0.06157933924487084,0,first
25000000.0,Exodus Film Group,USA,Tony Leondis,Animation,19528602.0,Igor,PG,2008-09-19,87,6.0,John Cusack,20476,Chris McKenna,2008,-0.16173921463442764,-0.17774072202898633,0,first
0.0,Path� Renn Productions,France,Dany Boon,Comedy,1477650.0,Welcome to the Sticks,NOT RATED,2008-02-27,106,7.1,Kad Merad,33194,Dany Boon,2008,-0.8585952282525431,0.0804413255689748,0,first
20000000.0,Pelican Productions LLC (I),USA,Fred Wolf,Adventure,6563357.0,Strange Wilderness,R,2008-02-01,100,5.3,Steve Zahn,19380,Peter Gaulke,2008,-0.4147836159715388,-0.2397775111228822,0,first
60000000.0,Universal Pictures,UK,Sam Fell,Animation,50877145.0,The Tale of Despereaux,G,2008-12-19,93,6.1,Matthew Broderick,32512,Kate DiCamillo,2008,0.8877033402075989,-0.46535145288946683,3,fourth
0.0,Constantin Film,Germany,Uli Edel,Action,476270.0,The Baader Meinhof Complex,R,2008-09-25,150,7.4,Martina Gedeck,31532,Bernd Eichinger,2008,-0.8707629891577092,0.0682735646638087,0,first
0.0,Harbinger Pictures,USA,Tate Taylor,Comedy,6537.0,Pretty Ugly People,R,2008-04-12,99,5.0,Missi Pyle,1567,Tate Taylor,2008,-0.8764707113343718,0.06256584248714607,0,first
0.0,"Tyler Perry Company, The",USA,Tyler Perry,Comedy,41939392.0,Meet the Browns,PG-13,2008-03-21,100,4.1,Tamela J. Mann,5913,Tyler Perry,2008,-0.3669449032385431,0.5720916505829748,0,first
25000000.0,Edward R. Pressman Film,USA,Simon Hunter,Action,6820.0,Mutant Chronicles,R,2010-01-08,111,5.2,Thomas Jane,24230,Philip Eisner,2008,-0.39894824199544576,-0.41494974939000445,0,first
25000000.0,CinemaNX,UK,Richard Linklater,Drama,1186957.0,Me and Orson Welles,PG-13,2009-12-18,114,6.8,Zac Efron,9720,Robert Kaplow,2008,-0.384608406117617,-0.40060991351217573,0,first
6000000.0,Occupant Entertainment,UK,Jonathan Levine,Comedy,2077116.0,The Wackness,R,2008-08-01,99,7.0,Josh Peck,28052,Jonathan Levine,2008,-0.7367065540153472,-0.026879134885687907,0,first
0.0,Nimbus Film Productions,Denmark,Ole Christian Madsen,Drama,145109.0,Flame & Citron,NOT RATED,2008-03-28,130,7.3,Thure Lindhardt,15298,Lars Kristian Andersen,2008,-0.8747869239967471,0.06424962982477078,0,first
0.0,Walt Disney Pictures,USA,Roger Kumble,Adventure,45588608.0,College Road Trip,G,2008-03-07,83,4.3,Raven-Symon�,13864,Emi Mochizuki,2008,-0.3226033068622357,0.6164332469592823,0,first
20000000.0,Mandeville Films,USA,Raja Gosnell,Adventure,94514402.0,Beverly Hills Chihuahua,PG,2008-10-03,91,3.7,Drew Barrymore,18775,Analisa LaBianco,2008,0.6539088753100012,0.8289149801586579,1,second
3500000.0,Lago Film,USA,Jennifer Lynch,Crime,27349.0,Surveillance,R,2009-04-24,97,6.4,Julia Ormond,15448,Kent Harper,2008,-0.8093651605925983,-0.00403393534133103,0,first
0.0,Go Films,USA,Ryan Little,Drama,630649.0,Forever Strong,PG-13,2008-09-26,100,7.3,Sean Faris,9361,David Pliler,2008,-0.8688871310810764,0.07014942274044156,0,first
5000000.0,Huntington Prep,USA,Mickey Liddell,Drama,13350177.0,The Haunting of Molly Hartley,PG-13,2008-10-31,82,3.9,Haley Bennett,8232,John Travis,2008,-0.6188284351768024,0.12920050640150008,0,first
0.0,Warp X,UK,Oliver Blackburn,Crime,18378.0,Donkey Punch,R,2008-07-18,99,5.2,Sian Breckin,9738,Oliver Blackburn,2008,-0.8763268314317594,0.0627097223897585,0,first
0.0,Screen Gems,USA,David E. Talbert,Comedy,37931869.0,First Sunday,PG-13,2008-01-11,100,4.3,Ice Cube,8271,David E. Talbert,2008,-0.41564028529725633,0.5233962685242617,0,first
22000000.0,Big City Pictures,USA,Callie Khouri,Comedy,20668843.0,Mad Money,PG-13,2008-01-18,104,5.8,Diane Keaton,17753,Glenn Gers,2008,-0.20518643842775855,-0.10658337847638807,0,first
35000000.0,Universal Pictures,USA,Malcolm D. Lee,Comedy,42436517.0,"Welcome Home, Roscoe Jenkins",PG-13,2008-02-08,100,5.4,Martin Lawrence,11439,Malcolm D. Lee,2008,0.30762230177690497,-0.0903944301040843,3,fourth
0.0,Haut et Court,France,Laurent Cantet,Drama,3766595.0,The Class,PG-13,2009-03-13,128,7.5,Fran�ois B�gaudeau,30748,Laurent Cantet,2008,-0.8307822746434481,0.10825427917806985,0,first
