budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,Component1,Component2,Component3,Component4,Component5,cluster,Segment
0.0,Boo Productions,Greece,Yorgos Lanthimos,Drama,110248.0,Dogtooth,UNRATED,2009-11-11,94,7.3,Christos Stergioglou,53533,Efthymis Filippou,2009,-0.667346737015549,0.7539108292551061,-0.9968379593340221,-0.3154051325521691,-0.12997380942814205,1,second
0.0,Dark Castle Entertainment,USA,Jaume Collet-Serra,Horror,41596251.0,Orphan,R,2009-07-24,123,7.0,Vera Farmiga,157791,David Leslie Johnson,2009,0.5999048759170027,1.1097170147869497,-0.02254056941228817,0.6669179342338761,0.2908217064262413,0,first
30000000.0,TriStar Pictures,South Africa,Neill Blomkamp,Sci-Fi,115646235.0,Sector 9,R,2009-08-14,112,8.0,Sharlto Copley,566581,Neill Blomkamp,2009,3.40734334411121,0.7565660796549475,-2.035314467406294,1.6302964401732616,-0.3930331559483136,2,third
150000000.0,Columbia Pictures,USA,Ron Howard,Mystery,133375846.0,Angels & Demons,PG-13,2009-05-15,138,6.7,Tom Hanks,232877,David Koepp,2009,3.901233463520289,-0.8621747061923944,1.417011169414583,-0.8268179393602242,-0.6721499681961478,4,
16000000.0,Fox Atomic,USA,Karyn Kusama,Comedy,16204793.0,Jennifer's Body,R,2009-09-18,102,5.1,Megan Fox,98187,Diablo Cody,2009,-0.6190261202666966,-0.8065331059510504,0.2679963719338513,0.8435264095801566,-0.21648126142917337,3,fourth
11000000.0,Zentropa Entertainments,Denmark,Lars von Trier,Drama,397070.0,Anticristo,NOT RATED,2011-03-18,108,6.6,Willem Dafoe,96352,Lars von Trier,2009,-0.2840640201832251,0.5361336735223184,-0.14064619068684633,0.25403407216532997,-0.31557287058024586,1,second
40000000.0,Touchstone Pictures,USA,Anne Fletcher,Comedy,163958031.0,The Proposal,PG-13,2009-06-19,108,6.7,Sandra Bullock,247443,Peter Chiarelli,2009,2.228302320418748,-0.6504936047800727,-0.7412161346584056,0.4218814931329311,1.0090833340937166,4,
25000000.0,Dimension Films,USA,John Hillcoat,Adventure,56692.0,The Road,R,2009-12-18,111,7.3,Viggo Mortensen,191196,Cormac McCarthy,2009,0.5420410232968661,0.952082100685229,-0.4942942284514367,0.22905956831160199,-0.7680487233216836,1,second
50000000.0,"Film Department, The",USA,F. Gary Gray,Crime,73343413.0,Law Abiding Citizen,R,2009-10-16,109,7.4,Gerard Butler,232508,Kurt Wimmer,2009,1.6955878645096343,0.27000893246722274,-0.7106348972620353,-0.049742638809779874,-0.27401005106087784,4,
65000000.0,Walt Disney Pictures,USA,Andy Fickman,Action,67172594.0,Race to Witch Mountain,PG,2009-03-13,98,5.7,Dwayne Johnson,46750,Matt Lopez,2009,0.3761571470164366,-1.3394535292061351,0.22892260715412735,-0.49399951312644214,-0.08793919276035399,4,
30000000.0,Curmudgeon Films,USA,Nick Cassavetes,Drama,49200230.0,My Sister's Keeper,PG-13,2009-06-26,109,7.4,Cameron Diaz,79925,Jeremy Leven,2009,0.594945594393295,0.6225602893623764,-0.36791302787170943,-0.5192492190873705,0.12259793278704523,1,second
175000000.0,Paramount Pictures,USA,Stephen Sommers,Action,152267519.0,G.I. Joe: The Rise of Cobra,PG-13,2009-08-07,118,5.8,Dennis Quaid,182662,Stuart Beattie,2009,3.552417279475358,-2.417086311769871,1.255388217060866,-1.2455898646939692,-0.7393115487849535,4,
15000000.0,Rogue Pictures,USA,Dennis Iliadis,Crime,32721635.0,The Last House on the Left,R,2009-03-13,110,6.6,Garret Dillahunt,72961,Adam Alleca,2009,0.006181614916287712,0.3596313921886672,-0.026016335880284343,0.07532777408287443,0.1362910543061346,1,second
85000000.0,Universal Pictures,USA,Justin Lin,Action,155064265.0,Fast & Furious,PG-13,2009-04-03,107,6.6,Vin Diesel,223114,Chris Morgan,2009,2.5886258852907194,-1.1921427647778229,-0.3291208804047401,-0.2927501405595695,0.3420109266170492,4,
65000000.0,DreamWorks,USA,Peter Jackson,Drama,43818839.0,The Lovely Bones,PG-13,2010-01-15,135,6.7,Rachel Weisz,133076,Fran Walsh,2009,1.511312830460405,0.5032494939755893,1.148706003120142,-0.09028259959406441,-0.4227220461669214,0,first
40000000.0,New Line Cinema,Germany,Ken Kwapis,Comedy,93953653.0,A �l no le gustas tanto,PG-13,2009-02-06,129,6.4,Jennifer Aniston,139962,Abby Kohn,2009,1.467426469414808,0.11870791607167229,0.7277149961626384,0.331789962018909,0.5239065662337258,4,
0.0,Six Entertainment,Netherlands,Tom Six,Horror,181467.0,The Human Centipede (First Sequence),R,2010-04-28,92,4.4,Dieter Laser,62034,Tom Six,2009,-1.5159447233690515,-1.2957664200666497,0.1768050427133495,1.1251523634233787,-0.16510043190818027,3,fourth
33000000.0,Constantin Film,Germany,Christian Alvart,Action,10330853.0,Pandorum,R,2009-09-25,108,6.8,Dennis Quaid,128906,Travis Milloy,2009,0.2845254460321755,0.37562516721877326,-0.18486906602230682,0.001462936948115777,-0.5791543127223732,1,second
100000000.0,Universal Pictures,USA,Michael Mann,Biography,97104620.0,Public Enemies,R,2009-07-01,140,7.0,Christian Bale,244316,Ronan Bennett,2009,3.088912572053418,0.15934725463433008,1.0512613268210578,-0.1547965452976547,-0.48948298580272515,4,
20000000.0,New Line Cinema,USA,Burr Steers,Comedy,64167069.0,17 Again,PG-13,2009-04-17,102,6.4,Zac Efron,155399,Jason Filardi,2009,0.48166778537433436,-0.23030460957855314,-0.5393304428475968,0.39905845849236726,0.19572990353498335,1,second
7000000.0,Fade to Black Productions,USA,Tom Ford,Drama,9166863.0,A Single Man,R,2010-02-05,99,7.6,Colin Firth,92447,Christopher Isherwood,2009,-0.15247275741910796,0.9700638646709526,-0.9981021859412632,-0.3129444161769426,-0.1886080627032281,1,second
80000000.0,Touchstone Pictures,USA,Jonathan Mostow,Action,38577772.0,Surrogates,PG-13,2009-09-25,89,6.3,Bruce Willis,157149,Michael Ferris,2009,0.7626686144418877,-1.1693559973443493,-0.5672796302643112,-0.5231465139020807,-1.0445730332025394,4,
50000000.0,Temple Hill Entertainment,USA,Chris Weitz,Adventure,296623634.0,The Twilight Saga: New Moon,PG-13,2009-11-20,130,4.6,Kristen Stewart,232524,Melissa Rosenberg,2009,3.3155340987779325,-2.3661725031024385,0.962012516053141,1.3817211972421137,2.800109336904477,4,
15000000.0,Lionsgate,USA,Patrick Lussier,Horror,51545952.0,My Bloody Valentine,R,2009-01-16,101,5.5,Jensen Ackles,47784,Todd Farmer,2009,-0.4168795568412444,-0.7538534106772767,0.11451824533280533,0.36471966692124613,0.4034826103561575,3,fourth
105000000.0,Walt Disney Animation Studios,USA,Ron Clements,Animation,104400899.0,The Princess and the Frog,G,2009-12-11,97,7.1,Anika Noni Rose,97887,Ron Clements,2009,1.8351033651326782,-1.0567636200447779,-0.3678029046656363,-1.5298910520605744,-0.2971977130709948,4,
40000000.0,Infinity Features Entertainment,UK,Terry Gilliam,Adventure,7689607.0,The Imaginarium of Doctor Parnassus,PG-13,2010-01-08,123,6.8,Christopher Plummer,131731,Terry Gilliam,2009,0.6497425764271525,0.7259265532659744,0.49579796595699593,0.09616533868301583,-0.626995234335416,0,first
40000000.0,DreamWorks,USA,John Hamburg,Comedy,71440011.0,"I Love You, Man",R,2009-03-20,105,7.0,Paul Rudd,174712,John Hamburg,2009,1.1200219927751462,0.003494040396354376,-0.604815134509013,-0.050641183614247985,-0.019234712678402887,4,
40000000.0,Universal Pictures,USA,Paul Weitz,Action,13838130.0,Cirque du Freak: The Vampire's Assistant,PG-13,2009-10-23,100,5.9,Chris Massoglia,37859,Paul Weitz,2009,-0.3764919536743508,-0.5645853513341497,0.17929663948360672,-0.2149108263464955,-0.4127172486161498,3,fourth
0.0,DreamWorks,USA,Charles Guard,Drama,28573173.0,The Uninvited,PG-13,2009-01-30,87,6.4,Emily Browning,66806,Craig Rosenberg,2009,-0.7500521945331734,-0.22089882422876608,-0.9899906264319647,0.0861449500156732,0.1650243684968878,1,second
0.0,Fid�lit� Films,France,Gaspar No�,Drama,336467.0,Enter the Void,NOT RATED,2010-05-05,161,7.3,Nathaniel Brown,51942,Gaspar No�,2009,0.6071204556774363,2.5929672344081083,1.8358345522144044,0.4674877918087207,0.28294086052023315,0,first
35000000.0,GK Films,UK,Jean-Marc Vall�e,Biography,11001272.0,The Young Victoria,PG,2010-01-08,100,7.3,Emily Blunt,49189,Julian Fellowes,2009,-0.013554903419862393,0.47030574073086406,-0.5024084928950846,-0.7705459459301819,-0.4150715055191519,1,second
26000000.0,Lionsgate,USA,Jim Sheridan,Drama,28501651.0,Brothers,R,2009-12-04,105,7.1,Jake Gyllenhaal,94974,David Benioff,2009,0.25119178294619526,0.4703805759286385,-0.433947315576977,-0.2692110069183419,-0.16369758838008946,1,second
900000.0,MPI Media Group,USA,Ti West,Horror,100659.0,The House of the Devil,R,2012-05-04,95,6.4,Jocelin Donahue,33194,Ti West,2009,-0.9815150284996832,0.15155895882130963,-0.4918481198467735,0.021752956129449025,-0.0771775226158961,1,second
15000000.0,Dimension Films,USA,Rob Zombie,Horror,33392973.0,Halloween II,R,2009-08-28,105,4.9,Scout Taylor-Compton,39233,Rob Zombie,2009,-0.7156516005436611,-0.9524177135451792,0.6100108401340292,0.6780368158660103,0.21305053859582196,3,fourth
0.0,BBC Films,Denmark,Nicolas Winding Refn,Adventure,17546.0,Valhalla Rising,NOT RATED,2010-03-31,93,6.0,Mads Mikkelsen,47214,Nicolas Winding Refn,2009,-1.0919620297375845,-0.1674896852740577,-0.44581836725661417,0.2779504792075312,-0.11863130933326281,3,fourth
38000000.0,Columbia Pictures,USA,Robert Luketic,Comedy,88915214.0,The Ugly Truth,R,2009-07-24,96,6.5,Katherine Heigl,175985,Nicole Eastman,2009,0.9407700853748701,-0.6662976570909245,-0.8170073039526082,0.1080639838279555,0.180651650583007,4,
60000000.0,Columbia Pictures,USA,Harold Ramis,Adventure,43337279.0,Year One,PG-13,2009-06-19,97,4.9,Jack Black,80204,Harold Ramis,2009,-0.02311750858701612,-1.723217796822174,0.45713896950199473,0.14648309880581306,-0.4370585690067052,3,fourth
20000000.0,Screen Gems,USA,Will Gluck,Comedy,17231291.0,Fired Up!,PG-13,2009-02-20,90,6.2,Eric Christian Olsen,38879,Will Gluck,2009,-0.7063138442703267,-0.4321884007607447,-0.5286320697388337,-0.19498038625023997,-0.15848577489136195,1,second
40000000.0,Columbia Pictures,USA,Nora Ephron,Biography,94125426.0,Julie & Julia,PG-13,2009-08-07,118,7.0,Amy Adams,86198,Nora Ephron,2009,1.2158428888336164,0.22583346508772556,0.1516311563345486,-0.3645334458007687,0.6153148421443542,4,
30000000.0,Focus Features,USA,Shane Acker,Animation,31743332.0,9,PG-13,2009-09-09,79,7.1,Elijah Wood,117268,Pamela Pettler,2009,-0.07278140429520556,-0.3055497130956461,-1.573377550560802,-0.522615575062799,-0.39741711050263223,1,second
40000000.0,New Line Cinema,USA,David R. Ellis,Horror,66477700.0,The Final Destination,R,2009-08-28,82,5.2,Nick Zano,81274,Eric Bress,2009,-0.2681554073185863,-1.841997961099435,-0.5020158023118211,0.09093155828379326,0.047371563298032576,3,fourth
20000000.0,Fox Searchlight Pictures,USA,George Tillman Jr.,Biography,36842118.0,Notorious,R,2009-01-16,122,6.7,Jamal Woolard,34791,Reggie Rock Bythewood,2009,0.212460455779055,0.6775083177325157,0.5731864109967062,-0.09943461823474577,0.3056224167034951,0,first
80000000.0,The Weinstein Company,UK,Rob Marshall,Drama,19664021.0,Nine,PG-13,2009-12-25,118,5.8,Daniel Day-Lewis,39041,Michael Tolkin,2009,0.5188103365483744,-0.6129600495025231,1.2548111521331229,-0.5177670491851863,-0.7762985264196062,4,
5000000.0,CJ Entertainment,South Korea,Joon-ho Bong,Action,547292.0,Mother,R,2009-05-28,129,7.8,Hye-ja Kim,31822,Joon-ho Bong,2009,0.12777185073507638,2.0006854800627307,0.35677097963090865,-0.32814824454709035,0.08209279649549002,0,first
8500000.0,Path� Renn Productions,UK,Jane Campion,Biography,4444637.0,Bright Star,PG,2009-10-09,119,7.0,Abbie Cornish,22535,Jane Campion,2009,-0.2527512033876514,1.1142997703549142,0.332194351585419,-0.15397852800459302,0.05235933791791667,1,second
38000000.0,Summit Entertainment,USA,Paul McGuigan,Action,31806100.0,Push,PG-13,2009-02-06,111,6.1,Camilla Belle,95423,David Bourla,2009,0.2629827461280079,-0.20381624257173617,0.33961348581150036,0.12154127286514359,-0.24864888098978108,1,second
75000000.0,Universal Pictures,USA,Judd Apatow,Comedy,51855045.0,Funny People,R,2009-07-31,146,6.3,Adam Sandler,104307,Judd Apatow,2009,1.6919280400724284,0.3725296087052409,1.9277829785846725,-0.058209968237472445,-0.30314222780340194,0,first
10000000.0,Lionsgate,USA,Lee Daniels,Drama,47395661.0,Precious,R,2009-11-20,110,7.3,Gabourey Sidibe,93354,Geoffrey Fletcher,2009,0.36141913620770655,0.812506763367121,-0.45956288739910195,-0.10617315310343271,0.33891062051400467,1,second
11000000.0,Twisted Pictures,Canada,Kevin Greutert,Horror,27669413.0,El juego del miedo VI,R,2009-10-23,90,6.0,Tobin Bell,83129,Patrick Melton,2009,-0.6076126729961522,-0.5288178205627795,-0.6525575280125622,0.24551185465575168,-0.02610638313621984,3,fourth
0.0,BBC Films,UK,Lone Scherfig,Drama,12574715.0,An Education,PG-13,2010-02-05,100,7.3,Carey Mulligan,117159,Lynn Barber,2009,-0.1810508524623201,0.8497409333856214,-0.9510464469581658,0.06709570243647753,-0.11359989710680944,1,second
50000000.0,Lionsgate,USA,Mark Neveldine,Action,20488579.0,Gamer,R,2009-09-04,95,5.8,Gerard Butler,118535,Mark Neveldine,2009,0.017603541420501446,-0.9155419528629477,-0.16050556287082768,0.036593996099721436,-0.7254925371767765,3,fourth
30000000.0,Fox 2000 Pictures,USA,Gary Winick,Comedy,58715510.0,Bride Wars,PG,2009-01-09,89,5.5,Kate Hudson,86156,Greg DePaul,2009,-0.22877003841829657,-1.2882727335852964,-0.4090771563203763,0.1992196499429673,0.10955445994488794,3,fourth
60000000.0,Universal Pictures,USA,Peter Billingsley,Comedy,109205660.0,Couples Retreat,PG-13,2009-10-09,113,5.5,Vince Vaughn,87743,Jon Favreau,2009,1.0882773413338034,-1.250373263833425,0.7122547528112034,0.02386299754581278,0.5069649103878675,4,
30000000.0,Universal Pictures,USA,Sam Raimi,Horror,42100625.0,Drag Me to Hell,PG-13,2009-05-29,99,6.6,Alison Lohman,166655,Sam Raimi,2009,0.45797255024700834,-0.15756223669964112,-0.6703492795517205,0.19990819535297907,-0.28277192343522645,1,second
50000000.0,Universal Pictures,UK,Richard Curtis,Comedy,7994115.0,Pirate Radio,R,2009-11-13,135,7.4,Philip Seymour Hoffman,95825,Richard Curtis,2009,1.0415791955937679,1.3547553621065693,0.9109299511073574,-0.3796220924381208,-0.5829420210910294,0,first
26000000.0,Gaumont,Canada,Vincenzo Natali,Drama,16999046.0,Splice: experimento mortal,R,2010-06-04,104,5.8,Adrien Brody,83205,Vincenzo Natali,2009,-0.2995493320725065,-0.3854927885942926,0.1557939660029364,0.3061930358978286,-0.2871280104526216,3,fourth
35000000.0,Sketch Films,USA,Patrick Tatopoulos,Action,45802315.0,Underworld: Rise of the Lycans,R,2009-01-23,92,6.6,Rhona Mitra,132542,Danny McBride,2009,0.2850745794590084,-0.42778509969440726,-0.8398262682747818,-0.12930315564738165,-0.24564339686294331,1,second
20000000.0,Lionsgate,Australia,Michael Spierig,Action,30101577.0,La hermandad,R,2010-01-08,98,6.5,Ethan Hawke,110514,Michael Spierig,2009,-0.05817742255655568,-0.077049016051491,-0.5548509100405029,0.10433030031956243,-0.14793955419958482,1,second
175000000.0,DreamWorks Animation,USA,Rob Letterman,Animation,198351526.0,Monsters vs. Aliens,PG,2009-03-27,94,6.5,Reese Witherspoon,123919,Maya Forbes,2009,3.4801947673282516,-2.863163223464533,0.007524572690399958,-2.208452671941967,-0.10626690065680551,4,
26000000.0,Columbia Pictures,USA,Steve Carr,Action,20819129.0,Paul Blart: Mall Cop,PG,2009-01-16,91,5.2,Kevin James,89303,Kevin James,2009,-0.6630651603609786,-1.177036694156998,-0.1528791846103992,0.4743762237000117,-0.33289586539300786,3,fourth
100000000.0,Columbia Pictures,USA,Tony Scott,Action,65452312.0,The Taking of Pelham 123,R,2009-06-12,106,6.4,Denzel Washington,160641,Brian Helgeland,2009,1.6369622250736808,-1.0086121440520106,0.18503631050088118,-0.6591873040883516,-0.8702052918995892,4,
39000000.0,New Line Cinema,USA,Robert Schwentke,Drama,63414846.0,The Time Traveler's Wife,PG-13,2009-08-14,107,7.1,Eric Bana,122959,Bruce Joel Rubin,2009,0.8911490058290025,0.18215735026402965,-0.40726086635700787,-0.3171776246640499,0.05058392478398841,1,second
50000000.0,Summit Entertainment,USA,Alex Proyas,Drama,79957634.0,Knowing,PG-13,2009-03-20,121,6.2,Nicolas Cage,197063,Ryne Douglas Pearson,2009,1.491237989944527,-0.26548437896752003,0.41483847872530655,0.4949526361890609,-0.011123753474129758,4,
7000000.0,Focus Features,USA,Ethan Coen,Comedy,9190525.0,A Serious Man,R,2009-11-06,106,7.0,Michael Stuhlbarg,110208,Joel Coen,2009,-0.12152884175597205,0.7503128270681788,-0.4881469122459774,0.15366901708070715,-0.19728728619459407,1,second
100000000.0,Columbia Pictures,USA,Phil Lord,Animation,124870275.0,Cloudy with a Chance of Meatballs,PG,2009-09-18,90,7.0,Anna Faris,167156,Phil Lord,2009,2.0746009126956175,-1.3776424893530963,-0.89481027977453,-1.1593976536357948,-0.20192053395291165,4,
25000000.0,BBC Films,USA,Grant Heslov,Comedy,32416109.0,The Men Who Stare at Goats,R,2009-11-06,94,6.2,Ewan McGregor,114722,Jon Ronson,2009,-0.11845448068124559,-0.46149081605478226,-0.5719633468337909,0.15278556447865355,-0.22196483169671433,1,second
6000000.0,Fox Atomic,USA,Zach Cregger,Comedy,4542775.0,Miss March,R,2009-03-13,90,5.0,Zach Cregger,19111,Zach Cregger,2009,-1.4351176859283454,-1.031156693439623,-0.015878870529947214,0.5016362522760829,-0.07727319783383746,3,fourth
0.0,Miramax,USA,Greg Mottola,Comedy,16025394.0,Adventureland,R,2009-04-03,100,6.8,Jesse Eisenberg,139072,Greg Mottola,2009,-0.20647523369557502,0.4869210466800919,-0.7996755612403282,0.4201738857912904,-0.13145873688583085,1,second
16000000.0,Warner Bros.,USA,Richard Kelly,Drama,15045676.0,The Box,PG-13,2009-11-06,115,5.6,Cameron Diaz,80381,Richard Kelly,2009,-0.30791164520544356,-0.09963915647350294,0.6490465764203627,0.6628128766190792,-0.1016417948093821,3,fourth
6000000.0,LD Entertainment,USA,Marcus Dunstan,Horror,7706394.0,The Collector,R,2009-07-31,90,6.4,Josh Stewart,47291,Patrick Melton,2009,-0.883743187252709,-0.08515946444956837,-0.7221873014117568,-0.04443006380770829,-0.11752368040427377,1,second
60000000.0,Warner Bros.,USA,Clint Eastwood,Biography,37491364.0,Invictus,PG-13,2009-12-11,134,7.4,Morgan Freeman,132427,Anthony Peckham,2009,1.5706389985720337,1.0487713393662448,0.7757562478056513,-0.37238916864898025,-0.4423081738090757,0,first
0.0,Screen Gems,USA,Nelson McCormick,Crime,29062561.0,The Stepfather,PG-13,2009-10-16,101,5.6,Penn Badgley,25186,J.S. Cardone,2009,-0.8804857720231801,-0.3912927095460401,0.07310529530127942,0.43233969714526094,0.3769889808514793,3,fourth
150000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Adventure,177243721.0,Night at the Museum: Battle of the Smithsonian,PG,2009-05-22,105,5.9,Ben Stiller,143636,Robert Ben Garant,2009,3.0759247782635897,-2.57582050099586,0.5444464558469584,-1.3134195835898976,-0.03405577570838653,4,
100000000.0,Universal Pictures,USA,Brad Silberling,Adventure,49438370.0,Land of the Lost,PG-13,2009-06-05,102,5.4,Will Ferrell,54864,Chris Henchy,2009,0.6938954136104949,-1.718773859843518,0.7938853769615846,-0.7384517115373096,-0.7989217344522884,4,
26000000.0,Paramount Vantage,USA,Christian Alvart,Horror,13248477.0,Case 39,R,2010-10-01,109,6.2,Ren�e Zellweger,65254,Ray Wright,2009,-0.19450417210430776,0.04779688436530111,0.24899483726426647,0.0814779924996564,-0.2544389794594859,1,second
85000000.0,Universal Pictures,USA,Nancy Meyers,Comedy,112735375.0,It's Complicated,R,2009-12-25,100,6.6,Meryl Streep,74245,Nancy Meyers,2009,1.4651467702893102,-1.1471288068571182,-0.11244929437627238,-1.0934655588334452,0.1725482392226981,4,
100000000.0,Warner Bros.,Germany,Spike Jonze,Adventure,77233467.0,Donde viven los monstruos,PG,2009-10-16,101,6.8,Max Records,91833,Spike Jonze,2009,1.4863847663781415,-0.9418386310888405,-0.029705874335166853,-1.2726443018436282,-0.5456501423764283,4,
20000000.0,Lionsgate,USA,Mark Neveldine,Action,13630226.0,Crank: High Voltage,R,2009-04-17,96,6.2,Jason Statham,121567,Mark Neveldine,2009,-0.2891349431290838,-0.2428890814292501,-0.5049087290620109,0.29762905356956676,-0.4093655258618698,1,second
7000000.0,Fox Searchlight Pictures,USA,Scott Cooper,Drama,39462438.0,Crazy Heart,R,2010-02-05,112,7.3,Jeff Bridges,73161,Scott Cooper,2009,0.20612324563086143,0.9453043453842406,-0.3227055127989122,-0.13569355220929794,0.3457923141010892,1,second
